#timestamp tx ty tz qx qy qz qw
1731151711.163608333 -0.04926768127911163 0.01593635998540382 -19.404999952390092 0.019779635475244035 0.8643101569818981 -0.5022808105245704 0.017050100796599285
1731151711.196975000 -0.05643184282608445 0.009274635396138063 -19.403699735629388 0.01876691070504821 0.8632385528870232 -0.50414619461727 0.01742464705619137
1731151711.230341666 -0.05850686123657836 0.0092748520817734 -19.401841803417398 0.015270744629999639 0.8617605442957653 -0.5069149408817093 0.013145773632802298
1731151711.263708333 -0.06163351680314999 0.009148485216945047 -19.401225001787985 0.013432140593261413 0.8616809817260997 -0.5071537247746004 0.010980108281641565
1731151712.598375000 -0.08385356229692505 -0.009914540899240536 -19.35669514025891 -0.005133649238293261 0.8066030473885271 -0.5909281675225919 -0.013002708080683123
1731151716.101875000 -0.02277291504395952 0.015384772937451913 -19.357791338826985 -0.038729004794183224 0.852086116853922 -0.5211335195764246 0.029481662543770843
1731151716.302075000 -0.02923362702838153 0.01989422897243529 -19.359933586976094 -0.03273248499948687 0.8636412857334508 -0.5023970509539062 0.0254856272288591
1731151716.635741666 -0.03548243533730537 0.01848904457707142 -19.377685495692166 -0.024146757630066136 0.8736601347678769 -0.4854295973914013 0.022203805749294325
1731151717.102875000 -0.03731285858503128 0.01576629170934904 -19.37414999509892 -0.02358137947323412 0.8746372611096407 -0.4837358143653709 0.021289479116148036
1731151718.137241666 -0.03835035617313999 0.011938206577502265 -19.409509046272927 -0.01136298790832033 0.8903955527171145 -0.4550430028532966 -0.0015835913723104172
1731151718.437541666 -0.04643866227737713 0.0030209314082142343 -19.40633273572869 -0.005982281493278839 0.8998712846063447 -0.4361091076702018 0.0021747772672769585
1731151719.905675000 -0.07039553249733416 0.009070917226111752 -19.387173093438413 0.0016710253024225157 0.8617548914808578 -0.5067543465250398 -0.023994727779939346
1731151721.206975000 -0.07776031853054502 -0.0462653783965597 -19.327298616642903 0.07280447836000936 0.8144234937531434 -0.5708226059789459 0.07466882386281208
1731151722.174608333 -0.10477993131067756 -0.05385897136869036 -19.336887319700423 0.1598024710762642 0.7950991691387123 -0.5624109560027654 0.16116574710807813
1731151722.474908333 -0.11081155774966213 -0.06170525147262887 -19.39570682644292 0.05709500037168129 0.8510360830349063 -0.5153190064620782 0.08321098415532939
1731151722.608375000 -0.1122862585739977 -0.05857774742497841 -19.434541777424066 0.007402573132116289 0.8676896321522559 -0.4961728926927629 0.02953582102130434
1731151722.775208333 -0.11924318094565213 -0.050482878285584176 -19.476229282474307 -0.05050367194620196 0.8773412694679245 -0.47508844814856976 -0.044862483704593205
1731151722.908675000 -0.1313921085658845 -0.0431936987146144 -19.503058528234988 -0.09781588370732086 0.8752222799114304 -0.4626291801579275 -0.10194241172150781
1731151723.108875000 -0.15257744264856601 -0.03182596899363506 -19.531366343290568 -0.16522744685740143 0.8621114762061675 -0.44570624550281285 -0.17552673904107408
1731151723.576008333 -0.20345710116235927 -0.02352528216189028 -19.554267373880087 -0.2567583814246794 0.8246505134714484 -0.4191020507082664 -0.27996452505912406
1731151724.343441666 -0.134958221093894 -0.0675789169342688 -19.529255335925168 -0.13898729702372808 0.841396767345261 -0.49878957265456003 -0.15473517175504747
1731151724.610375000 -0.10180217181165205 -0.08840119029248908 -19.485269154736223 -0.033834180241507646 0.83338422820189 -0.549321598842482 -0.050712498231348525
1731151724.743841666 -0.09601402626455885 -0.09602303238561971 -19.45674190412027 0.018012553005500583 0.8244761767977397 -0.5655818997938028 0.005629960287561931
1731151725.544641666 -0.09499441033503289 -0.10051899291764119 -19.389458722896606 0.22915122590076242 0.7641030622845219 -0.5559503750149378 0.2335709879166164
1731151726.378808333 -0.11441295693664684 -0.10701042697433369 -19.458481398269107 0.06902142246724542 0.8255447302375845 -0.5552834846114465 0.07329524769943452
1731151726.512275000 -0.11672450290591417 -0.1013438168471335 -19.4741568252283 0.024194345028621007 0.8354245171355206 -0.5486905510511944 0.02047410619916901
1731151726.545641666 -0.11454277502407537 -0.09787303057606855 -19.477250497490004 0.01389245196653453 0.8383305958644585 -0.5449436593052119 0.006724581692917547
1731151726.812575000 -0.118653805262946 -0.09125397040215899 -19.50615298393345 -0.05568187690777202 0.8536588017686967 -0.5080857368434694 -0.10007528547593371
1731151727.112875000 -0.1309691054654591 -0.07746315619858825 -19.549922345133886 -0.123588102666317 0.8512671508371354 -0.4676214430798438 -0.2034708941271204
1731151728.113875000 -0.08513364869456752 -0.11791523379513716 -19.53699262124074 -0.06572492143535134 0.8645928735445398 -0.49091187789222296 -0.0846458850898441
1731151728.514275000 -0.07761957948490722 -0.13480040156102255 -19.46187820343477 0.06989169122548873 0.863823887150552 -0.4899894090764458 0.09398841672603317
1731151728.714475000 -0.08116459308397694 -0.1401421970543008 -19.438998308100206 0.12543945185505864 0.8491239662029373 -0.484505782227316 0.16884188143464965
1731151728.914675000 -0.08646989604041082 -0.13736092792552856 -19.42469353096781 0.1619659807030319 0.8351207780452217 -0.4744898813959802 0.22627341784857827
1731151729.114875000 -0.08885762903982272 -0.13420176772405873 -19.421966114097817 0.17782539632829156 0.8298513149200413 -0.4632655362826865 0.25516654647284637
1731151729.248341666 -0.08972141488353201 -0.13419844094727257 -19.42798263381109 0.1712666148858853 0.8373479613659996 -0.4559068432754176 0.24832456277295237
1731151729.348441666 -0.09163476711352457 -0.13589474056027825 -19.439915617987758 0.15448549712810672 0.8472823616046463 -0.4550750633378785 0.2261714341351727
1731151729.548641666 -0.08843200668457446 -0.13930478277026037 -19.472681222296995 0.11041770384275862 0.8650041132762675 -0.4647606657872939 0.15353611376540122
1731151729.782208333 -0.0835716919427855 -0.14068258648222778 -19.502540102588497 0.05253252600058486 0.8794958279029552 -0.4697897121058972 0.055000443750496356
1731151730.316075000 -0.07318232514164427 -0.14966855246551847 -19.533732496335883 -0.011996284364417787 0.870943300145891 -0.4883966381230732 -0.052750174999827204
